data_point;region;vac_interval_group;vaccine;ppv_18_59;ppv_60;ppv_total
2022.06_18-07-2022;Республика Мордовия;21_45_days;SputnikV;0.012587019510660935;0.02885698764637238;0.017585419863488928
2022.06_18-07-2022;Республика Мордовия;45_75_days;AllVaccines;0.03240549697871382;0.05191440988290209;0.038398954146558556
2022.06_18-07-2022;Республика Мордовия;45_75_days;CoviVac;0.0006446302744251303;0.0004627580379059193;0.0005887561483294624
2022.06_18-07-2022;Республика Мордовия;45_75_days;EpiVacCorona;0.002154715726971197;0.005035008651563318;0.0030395888287770407
2022.06_18-07-2022;Республика Мордовия;45_75_days;SputnikLite;0.00701063305369614;0.011719850307834696;0.008457381626790413
2022.06_18-07-2022;Республика Мордовия;45_75_days;SputnikV;0.02259551792362135;0.03469679288559817;0.026313227542661643
2022.06_18-07-2022;Республика Мордовия;75_90_days;AllVaccines;0.01590162362068081;0.023027242364492374;0.018090730258511854
2022.06_18-07-2022;Республика Мордовия;75_90_days;CoviVac;0.0006089414011005557;0.0006337773127841938;0.0006165713994316417
2022.06_18-07-2022;Республика Мордовия;75_90_days;EpiVacCorona;0.0008922218331143672;0.0013882741137177578;0.0010446172080596236
2022.06_18-07-2022;Республика Мордовия;75_90_days;SputnikLite;0.005812825242740102;0.006533942296084665;0.006034364197445015
2022.06_18-07-2022;Республика Мордовия;75_90_days;SputnikV;0.008587635143725784;0.014471248641905759;0.010395177453575573
2022.06_18-07-2022;Республика Мордовия;90_105_days;AllVaccines;0.012624938938568296;0.01542191461108205;0.013484215617645377
2022.06_18-07-2022;Республика Мордовия;90_105_days;CoviVac;0.00024759155868923693;0.0002615588909903022;0.00025188255164751276
2022.06_18-07-2022;Республика Мордовия;90_105_days;EpiVacCorona;0.0011777328197109648;0.0019264818317170334;0.0014077607641158536
2022.06_18-07-2022;Республика Мордовия;90_105_days;SputnikLite;0.0060113446006080495;0.007404128606494709;0.006439230630154513
2022.06_18-07-2022;Республика Мордовия;90_105_days;SputnikV;0.005188269959560046;0.0058297452818800045;0.0053853416717274975
2022.06_18-07-2022;Республика Саха (Якутия);105_165_days;AllVaccines;0.08771584280471227;0.08456484382896998;0.08706372605078112
2022.06_18-07-2022;Республика Саха (Якутия);105_165_days;CoviVac;0.0008405977036558966;0.000417803834360996;0.000753098162161559
2022.06_18-07-2022;Республика Саха (Якутия);105_165_days;EpiVacCorona;0.0020839085331218355;0.003059402270966003;0.0022857923847829542
2022.06_18-07-2022;Республика Саха (Якутия);105_165_days;SputnikLite;0.0452269701728501;0.03835034873142626;0.04380381513950446
2022.06_18-07-2022;Республика Саха (Якутия);105_165_days;SputnikV;0.03956436639508444;0.04273728899221672;0.04022102036433216
2022.06_18-07-2022;Республика Саха (Якутия);165_195_days;AllVaccines;0.07432607101467881;0.08347316284241382;0.07621911251565468
2022.06_18-07-2022;Республика Саха (Якутия);165_195_days;CoviVac;0.0015633710429918243;0.0007816974965463796;0.001401599357356235
2022.06_18-07-2022;Республика Саха (Якутия);165_195_days;EpiVacCorona;0.0006840847420965351;0.0011590687017756663;0.0007823853129122864
2022.06_18-07-2022;Республика Саха (Якутия);165_195_days;SputnikLite;0.03183368123761306;0.039185956400148256;0.03335527545262594
2022.06_18-07-2022;Республика Саха (Якутия);165_195_days;SputnikV;0.04024493399197739;0.04234644024394353;0.040679852392760216
2022.06_18-07-2022;Республика Саха (Якутия);21_45_days;AllVaccines;0.004967967600058384;0.00518211530038074;0.005012286657053043
2022.06_18-07-2022;Республика Саха (Якутия);21_45_days;CoviVac;0.00022685586563098465;0.00022911823174635263;0.00022732407487469284
2022.06_18-07-2022;Республика Саха (Якутия);21_45_days;EpiVacCorona;0.0004607460216691316;0.00047171400653660836;0.00046301590710673635
2022.06_18-07-2022;Республика Саха (Якутия);21_45_days;SputnikLite;0.0002532344546578433;0.00026281208935611036;0.000255216599399195
2022.06_18-07-2022;Республика Саха (Якутия);21_45_days;SputnikV;0.004027131258100425;0.0042184709727416695;0.004066730075672419
2022.06_18-07-2022;Республика Саха (Якутия);45_75_days;AllVaccines;0.00908830320605371;0.008901917180497996;0.009049729581974735
2022.06_18-07-2022;Республика Саха (Якутия);45_75_days;CoviVac;0.00024092444644530927;0.0001549917450048856;0.0002231401961960175
2022.06_18-07-2022;Республика Саха (Якутия);45_75_days;EpiVacCorona;0.0009443534871615407;0.0006806159237171064;0.0008897715323316198
2022.06_18-07-2022;Республика Саха (Якутия);45_75_days;SputnikLite;0.001331239459555468;0.001745341824185451;0.0014169402458447111
2022.06_18-07-2022;Республика Саха (Якутия);45_75_days;SputnikV;0.006571785812891392;0.0063209676875905525;0.006519877607602386
2022.06_18-07-2022;Республика Саха (Якутия);75_90_days;AllVaccines;0.00738600492752043;0.005579702820175882;0.00701218066545985
2022.06_18-07-2022;Республика Саха (Якутия);75_90_days;CoviVac;0.00011782436431996877;5.391017217561239e-05;0.0001045969669668832
2022.06_18-07-2022;Республика Саха (Якутия);75_90_days;EpiVacCorona;0.00047833174768703736;0.0004245426058829475;0.00046719978578541163
2022.06_18-07-2022;Республика Саха (Якутия);75_90_days;SputnikLite;0.0019502570153857516;0.0017049091950537417;0.001899480920118599
2022.06_18-07-2022;Республика Саха (Якутия);75_90_days;SputnikV;0.004839591800127672;0.00339634084706358;0.004540902992588957
2022.06_18-07-2022;Республика Саха (Якутия);90_105_days;AllVaccines;0.00993945234532035;0.00791805653829307;0.009521113246438822
2022.06_18-07-2022;Республика Саха (Якутия);90_105_days;CoviVac;0.00014947867115219917;7.412648674146703e-05;0.0001338841177176105
2022.06_18-07-2022;Республика Саха (Якутия);90_105_days;EpiVacCorona;0.0004027131258100425;0.0005795343508878332;0.00043930726126090945
2022.06_18-07-2022;Республика Саха (Якутия);90_105_days;SputnikLite;0.002556964563003501;0.001974460055931804;0.0024364120172152663
2022.06_18-07-2022;Республика Саха (Якутия);90_105_days;SputnikV;0.006830295985354607;0.005289935644731966;0.006511509850245036
2022.06_18-07-2022;Республика Северная Осетия - Алания;105_165_days;AllVaccines;0.046022369066243254;0.04058101643208764;0.04454068831146764
2022.06_18-07-2022;Республика Северная Осетия - Алания;105_165_days;CoviVac;0.0003502463399257478;0.00041600221867849963;0.00036815167093659675
2022.06_18-07-2022;Республика Северная Осетия - Алания;105_165_days;EpiVacCorona;0.005214778838894467;0.0051445607709907784;0.005195658453423149
2022.06_18-07-2022;Республика Северная Осетия - Алания;105_165_days;SputnikLite;0.020643778716956853;0.018837967135824724;0.020152056079883247
2022.06_18-07-2022;Республика Северная Осетия - Алания;105_165_days;SputnikV;0.01981356517046619;0.016182486306593635;0.018824822107224647
2022.06_18-07-2022;Республика Северная Осетия - Алания;165_195_days;AllVaccines;0.06268890601204329;0.03317617693961034;0.0546525875398595
2022.06_18-07-2022;Республика Северная Осетия - Алания;165_195_days;CoviVac;0.0005785550652106796;0.0005477362545933578;0.0005701631006300113
2022.06_18-07-2022;Республика Северная Осетия - Алания;165_195_days;EpiVacCorona;0.002070345031561087;0.001060805657630174;0.0017954473797984795
2022.06_18-07-2022;Республика Северная Осетия - Алания;165_195_days;SputnikLite;0.02373891859496735;0.014192609027248145;0.02113945774090807
2022.06_18-07-2022;Республика Северная Осетия - Алания;165_195_days;SputnikV;0.03630108732030417;0.01737502600013867;0.03114751931852294
2022.06_18-07-2022;Республика Северная Осетия - Алания;21_45_days;AllVaccines;0.005505353580166198;0.009727518546765583;0.006655049436161556
2022.06_18-07-2022;Республика Северная Осетия - Алания;21_45_days;CoviVac;0.0003943514345830642;0.0005338695139707412;0.00043234221868964436
2022.06_18-07-2022;Республика Северная Осетия - Алания;21_45_days;EpiVacCorona;0.0002153366386210153;0.0001248006656035499;0.00019068368597228855
2022.06_18-07-2022;Республика Северная Осетия - Алания;21_45_days;SputnikLite;0.00028798032393894817;0.0003050682936975664;0.00029263337946242306
2022.06_18-07-2022;Республика Северная Осетия - Алания;21_45_days;SputnikV;0.004607685183023171;0.008763780073493726;0.0057393901520372
2022.06_18-07-2022;Республика Северная Осетия - Алания;45_75_days;AllVaccines;0.006934877530529806;0.011155792830895099;0.008084233102310294
2022.06_18-07-2022;Республика Северная Осетия - Алания;45_75_days;CoviVac;0.0007575698611727285;0.001677875615336615;0.0010081691911802187
2022.06_18-07-2022;Республика Северная Осетия - Алания;45_75_days;EpiVacCorona;7.523810265071619e-05;9.013381404700825e-05;7.929420604788237e-05
2022.06_18-07-2022;Республика Северная Осетия - Алания;45_75_days;SputnikLite;0.0007627586958382952;0.0006586701795742911;0.0007344153845863391
2022.06_18-07-2022;Республика Северная Осетия - Алания;45_75_days;SputnikV;0.005339310870868066;0.008729113221937184;0.006262354320495853
2022.06_18-07-2022;Республика Северная Осетия - Алания;75_90_days;AllVaccines;0.005051330546929118;0.006108299244262636;0.00533914320722408
2022.06_18-07-2022;Республика Северная Осетия - Алания;75_90_days;CoviVac;0.00020495896928988204;0.0009290716217153158;0.0004021349020999749
2022.06_18-07-2022;Республика Северная Осетия - Алания;75_90_days;EpiVacCorona;0.000638226663864696;0.001546141579421757;0.0008854519675346865
2022.06_18-07-2022;Республика Северная Осетия - Алания;75_90_days;SputnikLite;0.0009391790744675608;0.0010954725091867157;0.000981737789164258
2022.06_18-07-2022;Республика Северная Осетия - Алания;75_90_days;SputnikV;0.0032689658393069794;0.0025376135339388478;0.0030698185484251605
2022.06_18-07-2022;Республика Северная Осетия - Алания;90_105_days;AllVaccines;0.005513136832164548;0.00658670179574291;0.005805468657077102
2022.06_18-07-2022;Республика Северная Осетия - Алания;90_105_days;CoviVac;3.891625999174975e-05;0.0008458711779796158;0.0002586501482990449
2022.06_18-07-2022;Республика Северная Осетия - Алания;90_105_days;EpiVacCorona;0.00012712644930638252;0.0017472093184496985;0.000568275143343157
2022.06_18-07-2022;Республика Северная Осетия - Алания;90_105_days;SputnikLite;0.0015281118090093736;0.001060805657630174;0.0014008643068459219
2022.06_18-07-2022;Республика Северная Осетия - Алания;90_105_days;SputnikV;0.0038189823138570426;0.002932815641683422;0.0035776790585889786
2022.06_18-07-2022;Республика Татарстан;105_165_days;AllVaccines;0.06015048630082949;0.07680296187896506;0.0648865673278061
2022.06_18-07-2022;Республика Татарстан;105_165_days;CoviVac;0.00034906143297745273;0.00038085257889130354;0.0003581030581869876
2022.06_18-07-2022;Республика Татарстан;105_165_days;EpiVacCorona;0.000931594967644161;0.0019746629166152133;0.001228250819189466
2022.06_18-07-2022;Республика Татарстан;105_165_days;SputnikLite;0.029030352290595248;0.03864961216512383;0.031766137367807944
2022.06_18-07-2022;Республика Татарстан;105_165_days;SputnikV;0.029839477609612627;0.035797834218334705;0.031534076082621695
2022.06_18-07-2022;Республика Татарстан;165_195_days;AllVaccines;0.09857981076375191;0.11332326189846932;0.10277295182939458
2022.06_18-07-2022;Республика Татарстан;165_195_days;CoviVac;0.000358235189428897;0.00035084601206956446;0.0003561336554838511
2022.06_18-07-2022;Республика Татарстан;165_195_days;EpiVacCorona;0.0017847543176284738;0.0033884338534086885;0.002240852042385485
2022.06_18-07-2022;Республика Татарстан;165_195_days;SputnikLite;0.015374757124797947;0.030211996394595587;0.019594572194856642
2022.06_18-07-2022;Республика Татарстан;165_195_days;SputnikV;0.0810620641318966;0.07937198563839548;0.0805813939366686
2022.06_18-07-2022;Республика Татарстан;21_45_days;AllVaccines;0.004806131004911629;0.006896893974104333;0.005400758679568005
